Question Number,Initials,Email,Location,Duration,Format,Questioner,Question Type,Difficulty,Asked At,Question Date,Question Time,Question Half Hour,Question Weekday,Added At (GMT),Tags,Site,Account,Question,Answer
22606,lbc,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Librarian,2 - Technical (Equipment &amp; Basic OPAC),"",2012-08-29 02:08:00 PM,2012-08-29,02:08:00 PM,02:00:00 PM,Wednesday,2012-08-29 21:08:02 GMT,Computer,King Library Reference,King Reference,Reserve a computer - how to,""
22607,LS,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJPL Staff,2 - Technical (Equipment &amp; Basic OPAC),"",2012-08-29 02:10:00 PM,2012-08-29,02:10:00 PM,02:00:00 PM,Wednesday,2012-08-29 21:10:58 GMT,public_computers,King Library Reference,King Reference,How long can I spend on a computer?    Why did it tell me I only had 6 minutes left?,""
22608,aw,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJPL Librarian,2 - Technical (Equipment &amp; Basic OPAC),"",2012-08-29 02:15:00 PM,2012-08-29,02:15:00 PM,02:00:00 PM,Wednesday,2012-08-29 21:15:37 GMT,extension,King Library Reference,King Reference,"",""
22609,aw,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJPL Librarian,3 - Simple Strategy (Reference),"",2012-08-29 02:15:00 PM,2012-08-29,02:15:00 PM,02:00:00 PM,Wednesday,2012-08-29 21:15:58 GMT,catolog,King Library Reference,King Reference,"",""
22610,aw,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJPL Librarian,2 - Printing,"",2012-08-29 02:18:00 PM,2012-08-29,02:18:00 PM,02:30:00 PM,Wednesday,2012-08-29 21:19:00 GMT,printing,King Library Reference,King Reference,"",""
22611,lbc,kinglibraryreference@gmail.com,2nd Floor,6-15 minutes,Phone (Remote),SJSU Librarian,3 - Simple Strategy (Reference),"",2012-08-29 02:21:00 PM,2012-08-29,02:21:00 PM,02:30:00 PM,Wednesday,2012-08-29 21:21:21 GMT,"",King Library Reference,King Reference,E-book access - how to,""
22612,LS,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJPL Staff,3 - Simple Strategy (Reference),"",2012-08-29 02:22:00 PM,2012-08-29,02:22:00 PM,02:30:00 PM,Wednesday,2012-08-29 21:22:45 GMT,supplies,King Library Reference,King Reference,"",""
22613,LS,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJPL Staff,3 - Simple Strategy (Reference),"",2012-08-29 02:23:00 PM,2012-08-29,02:23:00 PM,02:30:00 PM,Wednesday,2012-08-29 21:23:52 GMT,printing,King Library Reference,King Reference,"",""
22623,lbc,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Librarian,1 - Directional,"",2012-08-29 02:25:00 PM,2012-08-29,02:25:00 PM,02:30:00 PM,Wednesday,2012-08-29 21:46:40 GMT,"",King Library Reference,King Reference,Page my friend?,Do not offer that service here.
22614,aa,Ann.agee@sjsu.edu,In Office,6-15 minutes,Email (Remote),SJSU Librarian,3 - Simple Strategy (Reference),"",2012-08-29 02:26:00 PM,2012-08-29,02:26:00 PM,02:30:00 PM,Wednesday,2012-08-29 21:26:20 GMT,"",King Library Reference,King Reference,how can I make a copy or two of my textbook for 161A available for loan at library,Course Reserves
22615,LS,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJPL Staff,2 - Technical (Equipment &amp; Basic OPAC),"",2012-08-29 02:26:00 PM,2012-08-29,02:26:00 PM,02:30:00 PM,Wednesday,2012-08-29 21:26:45 GMT,fax,King Library Reference,King Reference,Is there a fax machine in the building?,No.
22616,aw,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJPL Librarian,2 - Printing,"",2012-08-29 02:27:00 PM,2012-08-29,02:27:00 PM,02:30:00 PM,Wednesday,2012-08-29 21:27:00 GMT,printing,King Library Reference,King Reference,"",""
22617,MHA,kinglibraryreference@gmail.com,SJSU Special Collections,46-60 minutes,In-Person,SJSU Student Asst,3 - Simple Strategy (Reference),"",2012-08-29 02:30:00 PM,2012-08-29,02:30:00 PM,02:30:00 PM,Wednesday,2012-08-29 21:30:43 GMT,Researcher,King Library Reference,King Reference,Researcher looking for Voyage pittoresque et historique au Brésil,""
22618,MHA,kinglibraryreference@gmail.com,SJSU Special Collections,46-60 minutes,In-Person,SJSU Student Asst,4 - Complex Strategy (Reference),"",2012-08-29 02:31:00 PM,2012-08-29,02:31:00 PM,02:30:00 PM,Wednesday,2012-08-29 21:31:32 GMT,Researcher,King Library Reference,King Reference,Researcher for Chinese American Women's Club collection,""
22619,aw,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJPL Librarian,1 - Directional,"",2012-08-29 02:37:00 PM,2012-08-29,02:37:00 PM,02:30:00 PM,Wednesday,2012-08-29 21:37:39 GMT,Computer,King Library Reference,King Reference,"",""
22620,aw,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJPL Librarian,3 - Simple Strategy (Reference),"",2012-08-29 02:38:00 PM,2012-08-29,02:38:00 PM,02:30:00 PM,Wednesday,2012-08-29 21:38:00 GMT,email,King Library Reference,King Reference,"",""
22621,aw,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJPL Librarian,3 - Simple Strategy (Reference),"",2012-08-29 02:43:00 PM,2012-08-29,02:43:00 PM,02:30:00 PM,Wednesday,2012-08-29 21:43:31 GMT,civil engineering,King Library Reference,King Reference,"",""
22622,dhw,Diana.Wu@sjsu.edu,In Office,16-30 minutes,Phone (Remote),SJSU Librarian,4 - Complex Strategy (Reference),"",2012-08-29 02:46:00 PM,2012-08-29,02:46:00 PM,03:00:00 PM,Wednesday,2012-08-29 21:46:33 GMT,"",King Library Reference,King Reference,"info on ""Going global"" and general overview of libr resources to support international stu and study abroad  ",walked her thru; used LibGuide for International stu; International business
22624,lbc,kinglibraryreference@gmail.com,2nd Floor,6-15 minutes,In-Person,SJSU Librarian,3 - Simple Strategy (Reference),"",2012-08-29 02:48:00 PM,2012-08-29,02:48:00 PM,03:00:00 PM,Wednesday,2012-08-29 21:48:26 GMT,books,King Library Reference,King Reference,"Book on law and self-representation, concerning domestic violence.  Also, books by Joel Osteen?",""
22625,aw,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJPL Librarian,3 - Simple Strategy (Reference),"",2012-08-29 02:48:00 PM,2012-08-29,02:48:00 PM,03:00:00 PM,Wednesday,2012-08-29 21:48:32 GMT,Legal assistance,King Library Reference,King Reference,"",""
22626,lbc,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Librarian,3 - Simple Strategy (Reference),"",2012-08-29 02:48:00 PM,2012-08-29,02:48:00 PM,03:00:00 PM,Wednesday,2012-08-29 21:48:52 GMT,book,King Library Reference,King Reference,Basic auto repair book,""
22627,lbc,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,Phone (Remote),SJSU Librarian,3 - Simple Strategy (Reference),"",2012-08-29 02:49:00 PM,2012-08-29,02:49:00 PM,03:00:00 PM,Wednesday,2012-08-29 21:49:22 GMT,"",King Library Reference,King Reference,"Location of Fair Oaks, CA",""
22628,lbc,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Librarian,3 - Simple Strategy (Reference),"",2012-08-29 02:49:00 PM,2012-08-29,02:49:00 PM,03:00:00 PM,Wednesday,2012-08-29 21:49:58 GMT,"",King Library Reference,King Reference,Recharge phone?,Cannot be responsible for phone
22629,LS,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,Phone (Remote),SJPL Staff,3 - Simple Strategy (Reference),"",2012-08-29 02:50:00 PM,2012-08-29,02:50:00 PM,03:00:00 PM,Wednesday,2012-08-29 21:50:14 GMT,textbooks,King Library Reference,King Reference,Wanted textbooks.,Not available through SJPL or LINK+.
22630,aw,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Librarian,1 - Directional,"",2012-08-29 02:50:00 PM,2012-08-29,02:50:00 PM,03:00:00 PM,Wednesday,2012-08-29 21:50:51 GMT,borrow ipad,King Library Reference,King Reference,"",""
22631,aw,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Librarian,1 - Directional,"",2012-08-29 02:51:00 PM,2012-08-29,02:51:00 PM,03:00:00 PM,Wednesday,2012-08-29 21:51:35 GMT,computers,King Library Reference,King Reference,"",""
22632,aw,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Librarian,2 - Technical (Equipment &amp; Basic OPAC),"",2012-08-29 02:52:00 PM,2012-08-29,02:52:00 PM,03:00:00 PM,Wednesday,2012-08-29 21:52:53 GMT,Scanner,King Library Reference,King Reference,"",""
22633,LS,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJPL Staff,2 - Technical (Equipment &amp; Basic OPAC),"",2012-08-29 02:54:00 PM,2012-08-29,02:54:00 PM,03:00:00 PM,Wednesday,2012-08-29 21:54:12 GMT,laptop ipad,King Library Reference,King Reference,Can I rent a laptop?  ,"If you're an SJSU student, yes.  Go to the 4th Floor to Student Computing Svcs.  "
22634,LS,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJPL Staff,1 - Directional,"",2012-08-29 02:54:00 PM,2012-08-29,02:54:00 PM,03:00:00 PM,Wednesday,2012-08-29 21:54:41 GMT,Room 213,King Library Reference,King Reference,Where is Room #213?,""
22635,aw,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Librarian,2 - Technical (Equipment &amp; Basic OPAC),"",2012-08-29 02:59:00 PM,2012-08-29,02:59:00 PM,03:00:00 PM,Wednesday,2012-08-29 21:59:12 GMT,printing,King Library Reference,King Reference,"",""
22636,aw,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Librarian,1 - Directional,"",2012-08-29 02:59:00 PM,2012-08-29,02:59:00 PM,03:00:00 PM,Wednesday,2012-08-29 21:59:22 GMT,classroom,King Library Reference,King Reference,"",""
22637,aw,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Librarian,1 - Directional,"",2012-08-29 02:59:00 PM,2012-08-29,02:59:00 PM,03:00:00 PM,Wednesday,2012-08-29 21:59:41 GMT,classroom,King Library Reference,King Reference,"",""
22645,LS,kinglibraryreference@gmail.com,2nd Floor,6-15 minutes,In-Person,SJPL Staff,3 - Simple Strategy (Reference),"",2012-08-29 03:00:00 PM,2012-08-29,03:00:00 PM,03:00:00 PM,Wednesday,2012-08-29 22:12:59 GMT,books Spartan Bookstore Amazon.com,King Library Reference,King Reference,Can you find 2 book titles for me?  How much do they cost in Amazon.com?  Can you give me the phone number for Spartan Bookstore?,""
22638,jt,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Staff,2 - Printing,"",2012-08-29 03:03:00 PM,2012-08-29,03:03:00 PM,03:00:00 PM,Wednesday,2012-08-29 22:03:51 GMT,print_release_station,King Library Reference,King Reference,where do i print?,""
22639,mty,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJPL Librarian,1 - Directional,"",2012-08-29 03:07:00 PM,2012-08-29,03:07:00 PM,03:00:00 PM,Wednesday,2012-08-29 22:07:02 GMT,"",King Library Reference,King Reference,"",""
22640,mty,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJPL Librarian,2 - Technical (Equipment &amp; Basic OPAC),"",2012-08-29 03:07:00 PM,2012-08-29,03:07:00 PM,03:00:00 PM,Wednesday,2012-08-29 22:07:14 GMT,"",King Library Reference,King Reference,"",""
22641,mty,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJPL Librarian,1 - Directional,"",2012-08-29 03:07:00 PM,2012-08-29,03:07:00 PM,03:00:00 PM,Wednesday,2012-08-29 22:07:16 GMT,"",King Library Reference,King Reference,"",""
22642,jt,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Staff,4 - Complex Strategy (Reference),"",2012-08-29 03:09:00 PM,2012-08-29,03:09:00 PM,03:00:00 PM,Wednesday,2012-08-29 22:09:40 GMT,catalog amazon reviews books,King Library Reference,King Reference,i need a book review for sakamoto ryma and the meiji restoration,""
22643,ml,mengxiong.liu@sjsu.edu,In Office,16-30 minutes,Phone (Remote),SJSU Librarian,4 - Complex Strategy (Reference),"",2012-08-29 03:09:00 PM,2012-08-29,03:09:00 PM,03:00:00 PM,Wednesday,2012-08-29 22:09:49 GMT,"",King Library Reference,King Reference,Need IEEE standards on neurofeedback.,Use IEEE Explore to find the standard.
22644,ml,mengxiong.liu@sjsu.edu,In Office,6-15 minutes,Phone (Remote),SJSU Librarian,4 - Complex Strategy (Reference),"",2012-08-29 03:11:00 PM,2012-08-29,03:11:00 PM,03:00:00 PM,Wednesday,2012-08-29 22:11:11 GMT,"",King Library Reference,King Reference,Need an IEEE standard.,Found and email it.
22648,jt,kinglibraryreference@gmail.com,2nd Floor,6-15 minutes,In-Person,SJSU Staff,3 - Simple Strategy (Reference),"",2012-08-29 03:15:00 PM,2012-08-29,03:15:00 PM,03:00:00 PM,Wednesday,2012-08-29 22:19:45 GMT,catalog 1st_time instruction,King Library Reference,King Reference,how do i look for books in the library?,""
22646,jt,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Staff,3 - Simple Strategy (Reference),"",2012-08-29 03:19:00 PM,2012-08-29,03:19:00 PM,03:30:00 PM,Wednesday,2012-08-29 22:19:00 GMT,reference san Jose,King Library Reference,King Reference,what is the oldest building in San Jose?,http://aenet.esuhsd.org/citizenship_lessons/connie/san_jose_q.html    The Peralta Adobe 
22647,mty,kinglibraryreference@gmail.com,2nd Floor,6-15 minutes,In-Person,SJPL Librarian,3 - Simple Strategy (Reference),"",2012-08-29 03:19:00 PM,2012-08-29,03:19:00 PM,03:30:00 PM,Wednesday,2012-08-29 22:19:41 GMT,"",King Library Reference,King Reference,"",""
22649,jt,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Staff,1 - Directional,"",2012-08-29 03:23:00 PM,2012-08-29,03:23:00 PM,03:30:00 PM,Wednesday,2012-08-29 22:23:13 GMT,computers,King Library Reference,King Reference,where is the adaptive technology computer?,""
22650,mty,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,Phone (Remote),SJPL Librarian,3 - Simple Strategy (Reference),"",2012-08-29 03:25:00 PM,2012-08-29,03:25:00 PM,03:30:00 PM,Wednesday,2012-08-29 22:25:27 GMT,"",King Library Reference,King Reference,"",""
22651,jt,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Staff,2 - Technical (Equipment &amp; Basic OPAC),"",2012-08-29 03:26:00 PM,2012-08-29,03:26:00 PM,03:30:00 PM,Wednesday,2012-08-29 22:25:59 GMT,ebook catalog,King Library Reference,King Reference,how do i access an ebook from the website?,""
22652,dl,kinglibraryreference@gmail.com,2nd Floor,6-15 minutes,In-Person,SJSU Librarian,3 - Simple Strategy (Reference),"",2012-08-29 03:26:00 PM,2012-08-29,03:26:00 PM,03:30:00 PM,Wednesday,2012-08-29 22:26:34 GMT,"",King Library Reference,King Reference,Instructor taking over a class. Looking for resources on Eurasia.,"Searched catalog. Also showed him libguide for Political Science, pointing out liaison librarian and other info."
22653,jt,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Staff,1 - Directional,"",2012-08-29 03:29:00 PM,2012-08-29,03:29:00 PM,03:30:00 PM,Wednesday,2012-08-29 22:29:51 GMT,account renewal books,King Library Reference,King Reference,i need to renew a book.,""
22654,dl,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Librarian,2 - Technical (Equipment &amp; Basic OPAC),"",2012-08-29 03:30:00 PM,2012-08-29,03:30:00 PM,03:30:00 PM,Wednesday,2012-08-29 22:31:00 GMT,"",King Library Reference,King Reference,How long does a print job stay in the queue?,2 hours.
22655,jt,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Staff,1 - Directional,"",2012-08-29 03:33:00 PM,2012-08-29,03:33:00 PM,03:30:00 PM,Wednesday,2012-08-29 22:33:29 GMT,Computer,King Library Reference,King Reference,where is this computer?,""
22656,mty,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJPL Librarian,3 - Simple Strategy (Reference),"",2012-08-29 03:33:00 PM,2012-08-29,03:33:00 PM,03:30:00 PM,Wednesday,2012-08-29 22:33:38 GMT,"",King Library Reference,King Reference,"",""
22657,mty,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJPL Librarian,2 - Printing,"",2012-08-29 03:34:00 PM,2012-08-29,03:34:00 PM,03:30:00 PM,Wednesday,2012-08-29 22:34:41 GMT,"",King Library Reference,King Reference,"",""
22658,jt,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Staff,1 - Directional,"",2012-08-29 03:34:00 PM,2012-08-29,03:34:00 PM,03:30:00 PM,Wednesday,2012-08-29 22:34:50 GMT,Computer,King Library Reference,King Reference,"after one hour of computer time, what do i do?",you may use the computers for another hour. if you need help finding another computer please let us know.
22668,dl,kinglibraryreference@gmail.com,2nd Floor,6-15 minutes,In-Person,SJSU Librarian,3 - Simple Strategy (Reference),"",2012-08-29 03:35:00 PM,2012-08-29,03:35:00 PM,03:30:00 PM,Wednesday,2012-08-29 22:55:35 GMT,"",King Library Reference,King Reference,"Looking for a book ""Less is More."" Patron said somebody in the library was going to help her start a book club.","Searched the catalog. Several titles with ""Less is more."" Patron did not really know what she wanted, even after I asked some questions."
22659,mty,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJPL Librarian,1 - Directional,"",2012-08-29 03:36:00 PM,2012-08-29,03:36:00 PM,03:30:00 PM,Wednesday,2012-08-29 22:36:09 GMT,"",King Library Reference,King Reference,"",""
22670,dl,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Librarian,2 - Printing,"",2012-08-29 03:38:00 PM,2012-08-29,03:38:00 PM,03:30:00 PM,Wednesday,2012-08-29 22:59:09 GMT,"",King Library Reference,King Reference,printing from USB,""
22660,jt,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Staff,2 - Printing,"",2012-08-29 03:38:00 PM,2012-08-29,03:38:00 PM,03:30:00 PM,Wednesday,2012-08-29 22:38:29 GMT,add_value_machine,King Library Reference,King Reference,how do i add money to my card?,""
22661,jt,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Staff,2 - Printing,"",2012-08-29 03:38:00 PM,2012-08-29,03:38:00 PM,03:30:00 PM,Wednesday,2012-08-29 22:38:48 GMT,paper printing,King Library Reference,King Reference,will your printer print 117 pages?,""
22662,dl,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Librarian,1 - Directional,"",2012-08-29 03:39:00 PM,2012-08-29,03:39:00 PM,03:30:00 PM,Wednesday,2012-08-29 22:39:17 GMT,"",King Library Reference,King Reference,How do I get to the library website from home?,""
22663,mty,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJPL Librarian,1 - Directional,"",2012-08-29 03:39:00 PM,2012-08-29,03:39:00 PM,03:30:00 PM,Wednesday,2012-08-29 22:39:24 GMT,"",King Library Reference,King Reference,"",""
22664,jt,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Staff,1 - Directional,"",2012-08-29 03:39:00 PM,2012-08-29,03:39:00 PM,03:30:00 PM,Wednesday,2012-08-29 22:39:28 GMT,printing,King Library Reference,King Reference,where do i print?,""
22665,jt,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Staff,3 - Simple Strategy (Reference),"",2012-08-29 03:41:00 PM,2012-08-29,03:41:00 PM,03:30:00 PM,Wednesday,2012-08-29 22:41:15 GMT,10_easy_steps print_release_station,King Library Reference,King Reference,how do I use the printers?,""
22666,mty,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJPL Librarian,3 - Simple Strategy (Reference),"",2012-08-29 03:49:00 PM,2012-08-29,03:49:00 PM,04:00:00 PM,Wednesday,2012-08-29 22:49:05 GMT,"",King Library Reference,King Reference,"",""
22667,jt,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Staff,2 - Printing,"",2012-08-29 03:53:00 PM,2012-08-29,03:53:00 PM,04:00:00 PM,Wednesday,2012-08-29 22:53:12 GMT,printing,King Library Reference,King Reference,where can i print from my USB?,""
22669,jt,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Staff,1 - Directional,"",2012-08-29 03:57:00 PM,2012-08-29,03:57:00 PM,04:00:00 PM,Wednesday,2012-08-29 22:57:33 GMT,lost_and_found,King Library Reference,King Reference,i lost an LG virgin mobile phone,""
22671,mty,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJPL Librarian,2 - Technical (Equipment &amp; Basic OPAC),"",2012-08-29 04:01:00 PM,2012-08-29,04:01:00 PM,04:00:00 PM,Wednesday,2012-08-29 23:01:07 GMT,"",King Library Reference,King Reference,"",""
22672,jt,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Staff,2 - Printing,"",2012-08-29 04:01:00 PM,2012-08-29,04:01:00 PM,04:00:00 PM,Wednesday,2012-08-29 23:01:54 GMT,Copy_corner copy_machine,King Library Reference,King Reference,where are the copiers?,""
22673,aa,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Librarian,2 - Printing,"",2012-08-29 04:03:00 PM,2012-08-29,04:03:00 PM,04:00:00 PM,Wednesday,2012-08-29 23:03:18 GMT,printing,King Library Reference,King Reference,Anywhere that I can print for free,No; add money to tower card
22674,mty,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJPL Librarian,1 - Directional,"",2012-08-29 04:03:00 PM,2012-08-29,04:03:00 PM,04:00:00 PM,Wednesday,2012-08-29 23:03:40 GMT,"",King Library Reference,King Reference,"",""
22681,jt,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Staff,2 - Printing,"",2012-08-29 04:05:00 PM,2012-08-29,04:05:00 PM,04:00:00 PM,Wednesday,2012-08-29 23:21:20 GMT,add_value_machine,King Library Reference,King Reference,how do i add money to my tower card?,""
22675,de,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJPL Librarian,2 - Printing,"",2012-08-29 04:09:00 PM,2012-08-29,04:09:00 PM,04:00:00 PM,Wednesday,2012-08-29 23:09:01 GMT,"",King Library Reference,King Reference,"",""
22676,de,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJPL Librarian,3 - Simple Strategy (Reference),"",2012-08-29 04:09:00 PM,2012-08-29,04:09:00 PM,04:00:00 PM,Wednesday,2012-08-29 23:09:40 GMT,"",King Library Reference,King Reference,Yellow pages,""
22682,jt,kinglibraryreference@gmail.com,2nd Floor,6-15 minutes,In-Person,SJSU Staff,3 - Simple Strategy (Reference),"",2012-08-29 04:10:00 PM,2012-08-29,04:10:00 PM,04:00:00 PM,Wednesday,2012-08-29 23:22:13 GMT,link+ books catalog request branch,King Library Reference,King Reference,i need to request some books,""
22677,de,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJPL Librarian,2 - Technical (Equipment &amp; Basic OPAC),"",2012-08-29 04:11:00 PM,2012-08-29,04:11:00 PM,04:00:00 PM,Wednesday,2012-08-29 23:11:45 GMT,"",King Library Reference,King Reference,Reserve a computer,""
22678,aa,kinglibraryreference@gmail.com,2nd Floor,6-15 minutes,In-Person,SJSU Librarian,3 - Simple Strategy (Reference),"",2012-08-29 04:11:00 PM,2012-08-29,04:11:00 PM,04:00:00 PM,Wednesday,2012-08-29 23:11:46 GMT,books,King Library Reference,King Reference,Books on speed reading,""
22679,aa,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,Phone (Remote),SJSU Librarian,3 - Simple Strategy (Reference),"",2012-08-29 04:16:00 PM,2012-08-29,04:16:00 PM,04:30:00 PM,Wednesday,2012-08-29 23:16:16 GMT,phone_number_lookup,King Library Reference,King Reference,Phone number for Santa Teresa branch,""
22680,aa,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Librarian,1 - Directional,"",2012-08-29 04:18:00 PM,2012-08-29,04:18:00 PM,04:30:00 PM,Wednesday,2012-08-29 23:18:40 GMT,"",King Library Reference,King Reference,Do you have an envelope,No; Spartan Bookstore; Walgreens
22684,jt,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Staff,1 - Directional,"",2012-08-29 04:25:00 PM,2012-08-29,04:25:00 PM,04:30:00 PM,Wednesday,2012-08-29 23:27:44 GMT,supplies,King Library Reference,King Reference,scratch paper,""
22683,de,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJPL Librarian,3 - Simple Strategy (Reference),"",2012-08-29 04:26:00 PM,2012-08-29,04:26:00 PM,04:30:00 PM,Wednesday,2012-08-29 23:26:55 GMT,"",King Library Reference,King Reference,Textbook Search,""
22685,jt,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,Phone (Remote),SJSU Staff,1 - Directional,"",2012-08-29 04:28:00 PM,2012-08-29,04:28:00 PM,04:30:00 PM,Wednesday,2012-08-29 23:28:08 GMT,course_reserves,King Library Reference,King Reference,how do i view a course reserves item?,""
22686,jt,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,Phone (Remote),SJSU Staff,2 - Technical (Equipment &amp; Basic OPAC),"",2012-08-29 04:29:00 PM,2012-08-29,04:29:00 PM,04:30:00 PM,Wednesday,2012-08-29 23:29:25 GMT,laptop sjsu 4th floor,King Library Reference,King Reference,can i use other computers and not the public pcs?,""
22691,jt,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,Phone (Remote),SJSU Staff,2 - Printing,"",2012-08-29 04:35:00 PM,2012-08-29,04:35:00 PM,04:30:00 PM,Wednesday,2012-08-29 23:42:25 GMT,printing sjsu,King Library Reference,King Reference,where can i print my schedule?,""
22687,aa,kinglibraryreference@gmail.com,2nd Floor,6-15 minutes,In-Person,SJSU Librarian,1 - Directional,"",2012-08-29 04:36:00 PM,2012-08-29,04:36:00 PM,04:30:00 PM,Wednesday,2012-08-29 23:36:50 GMT,"",King Library Reference,King Reference,"Article includes the words ""darwins day""; do you have ""origin of species""",Couldn't find article (Google Scholar; syllabus; faculty web page; course reserves); book on 8th floor
22688,aa,kinglibraryreference@gmail.com,2nd Floor,6-15 minutes,In-Person,SJSU Librarian,1 - Directional,"",2012-08-29 04:38:00 PM,2012-08-29,04:38:00 PM,04:30:00 PM,Wednesday,2012-08-29 23:38:30 GMT,Computer RAC,King Library Reference,King Reference,Which computers are reserevable/walk up,""
22689,aa,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Librarian,2 - Technical (Equipment &amp; Basic OPAC),"",2012-08-29 04:38:00 PM,2012-08-29,04:38:00 PM,04:30:00 PM,Wednesday,2012-08-29 23:38:45 GMT,"",King Library Reference,King Reference,Could you lower shades,""
22690,de,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJPL Librarian,3 - Simple Strategy (Reference),"",2012-08-29 04:40:00 PM,2012-08-29,04:40:00 PM,04:30:00 PM,Wednesday,2012-08-29 23:40:30 GMT,"",King Library Reference,King Reference,Name Search - Emily Davison ,""
